WBID,length
WBGene00004152,721
WBGene00011833,2030
WBGene00011834,1271
WBGene00011834,1346
WBGene00011834,1283
WBGene00002072,1887
WBGene00002072,1917
WBGene00011835,2514
WBGene00011836,2124
WBGene00020556,3090
WBGene00003793,4418
WBGene00003793,4844
WBGene00020557,658
WBGene00001039,487
WBGene00020558,1276
WBGene00006776,4833
WBGene00020559,1506
WBGene00020560,850
WBGene00020561,430
WBGene00020562,1222
WBGene00020563,1626
WBGene00020564,933
WBGene00020565,756
WBGene00001412,1789
WBGene00020566,474
WBGene00011838,1350
WBGene00005196,942
WBGene00219420,102
WBGene00005198,906
WBGene00005197,915
WBGene00011839,1083
WBGene00011839,1268
WBGene00001663,1074
WBGene00001663,918
WBGene00003771,352
WBGene00005195,921
WBGene00005199,894
WBGene00011840,852
WBGene00050934,603
WBGene00050934,540
WBGene00005331,1011
WBGene00005458,954
WBGene00005328,1014
WBGene00011841,639
WBGene00011844,1118
WBGene00020576,5953
WBGene00020584,1516
WBGene00020577,2169
WBGene00020577,2479
WBGene00020577,1558
WBGene00020577,1868
WBGene00020577,1811
WBGene00020577,2199
WBGene00020577,2121
WBGene00020578,540
WBGene00020579,3216
WBGene00020579,3172
WBGene00020580,1110
WBGene00020581,2598
WBGene00020582,1477
WBGene00020582,1342
WBGene00020582,1320
WBGene00005052,1017
WBGene00020583,1495
WBGene00020567,3099
WBGene00004184,1549
WBGene00004184,1469
WBGene00020568,458
WBGene00020569,1245
WBGene00020571,1121
WBGene00020572,1774
WBGene00020573,515
WBGene00020574,662
WBGene00020575,1491
WBGene00002297,3346
WBGene00002297,3370
WBGene00020585,589
WBGene00004804,2690
WBGene00004804,1655
WBGene00004804,2422
WBGene00004804,2645
WBGene00004804,2496
WBGene00004804,2498
WBGene00004804,1601
WBGene00000247,1334
WBGene00000247,555
WBGene00005083,996
WBGene00044500,509
WBGene00044500,531
WBGene00020586,1475
WBGene00020586,1552
WBGene00020593,1763
WBGene00020594,1611
WBGene00044282,513
WBGene00020587,1664
WBGene00020587,1659
WBGene00020588,891
WBGene00020589,449
WBGene00005111,1029
WBGene00005110,1382
WBGene00020590,1887
WBGene00006098,1011
WBGene00020592,1674
WBGene00011846,1428
WBGene00011846,1548
WBGene00011847,1077
WBGene00011848,1228
WBGene00011849,1738
WBGene00011849,978
WBGene00011849,1437
WBGene00044807,954
WBGene00045414,506
WBGene00020600,2513
WBGene00006542,1379
WBGene00006542,1395
WBGene00020601,1604
WBGene00020602,1161
WBGene00020603,396
WBGene00003378,3331
WBGene00003378,3504
WBGene00020604,944
WBGene00001974,2234
WBGene00020605,1606
WBGene00011850,1980
WBGene00011852,1249
WBGene00011853,1161
WBGene00011854,262
WBGene00044331,1080
WBGene00044332,1096
WBGene00006585,949
WBGene00006585,965
WBGene00005425,999
WBGene00005424,1005
WBGene00005426,1063
WBGene00004026,957
WBGene00000161,3372
WBGene00000161,3297
WBGene00020595,986
WBGene00020596,3104
WBGene00020596,3158
WBGene00020597,909
WBGene00020598,2148
WBGene00020599,887
WBGene00005597,1029
WBGene00020606,486
WBGene00011855,651
WBGene00011856,782
WBGene00011856,777
WBGene00011857,1326
WBGene00011857,1344
WBGene00011857,1245
WBGene00011857,454
WBGene00011857,396
WBGene00011858,1193
WBGene00011859,596
WBGene00011859,468
WBGene00006931,1628
WBGene00006931,1572
WBGene00006931,1634
WBGene00006931,1478
WBGene00011860,898
WBGene00020607,993
WBGene00020616,690
WBGene00020617,600
WBGene00020618,628
WBGene00020619,1109
WBGene00020620,606
WBGene00020622,549
WBGene00020623,993
WBGene00020624,420
WBGene00020608,993
WBGene00044718,501
WBGene00020609,2016
WBGene00020610,686
WBGene00020611,1290
WBGene00020612,1624
WBGene00020613,562
WBGene00020614,1383
WBGene00020615,1470
WBGene00007047,3048
WBGene00011864,1154
WBGene00011864,1032
WBGene00011864,674
WBGene00011866,1395
WBGene00003950,1023
WBGene00020625,782
WBGene00020625,780
WBGene00020626,1450
WBGene00020627,1022
WBGene00020628,2817
WBGene00020629,1295
WBGene00077599,541
WBGene00020630,2462
WBGene00020631,843
WBGene00020632,3458
WBGene00020633,1616
WBGene00020634,1549
WBGene00011867,5396
WBGene00011872,511
WBGene00004326,1207
WBGene00011873,651
WBGene00011874,714
WBGene00011875,689
WBGene00000833,1667
WBGene00011868,1595
WBGene00011868,503
WBGene00004255,3340
WBGene00006783,1538
WBGene00006783,1668
WBGene00011869,581
WBGene00011870,477
WBGene00011871,621
WBGene00003890,1625
WBGene00020635,756
WBGene00004189,1940
WBGene00004189,1808
WBGene00000080,1697
WBGene00020636,936
WBGene00020637,979
WBGene00020638,1050
WBGene00020639,954
WBGene00020640,903
WBGene00020642,2765
WBGene00011883,998
WBGene00011884,1493
WBGene00011884,1472
WBGene00011884,1503
WBGene00011884,1201
WBGene00011884,1181
WBGene00011884,1211
WBGene00011884,1603
WBGene00011884,1582
WBGene00011885,3722
WBGene00011886,1543
WBGene00011887,1199
WBGene00011888,1476
WBGene00000378,1926
WBGene00000378,1735
WBGene00011876,984
WBGene00006009,987
WBGene00005294,1050
WBGene00043054,850
WBGene00044032,1526
WBGene00000660,1051
WBGene00011877,546
WBGene00011878,1298
WBGene00011878,1292
WBGene00005289,1026
WBGene00005288,1026
WBGene00005290,1001
WBGene00005283,1021
WBGene00005291,1005
WBGene00000961,2392
WBGene00000961,2481
WBGene00011879,1291
WBGene00011880,2847
WBGene00011882,948
WBGene00006784,1917
WBGene00006784,1783
WBGene00006784,1594
WBGene00006784,1687
WBGene00006784,1662
WBGene00006784,513
WBGene00006784,944
WBGene00006784,667
WBGene00006784,730
WBGene00006784,1633
WBGene00006784,1040
WBGene00006784,1113
WBGene00006784,308
WBGene00006784,992
WBGene00001993,1384
WBGene00011899,692
WBGene00011900,685
WBGene00011900,806
WBGene00043998,1088
WBGene00043998,608
WBGene00011890,1262
WBGene00011896,678
WBGene00011897,1739
WBGene00011898,1208
WBGene00006934,3450
WBGene00006934,2902
WBGene00011891,1803
WBGene00011891,1823
WBGene00011891,1980
WBGene00011892,569
WBGene00003065,551
WBGene00003065,467
WBGene00011893,3797
WBGene00005189,912
WBGene00011894,645
WBGene00011895,1467
WBGene00020646,1183
WBGene00020650,2130
WBGene00020651,654
WBGene00045177,397
WBGene00206487,1882
WBGene00001071,1070
WBGene00001071,634
WBGene00020647,1062
WBGene00003932,1262
WBGene00005487,807
WBGene00020648,1986
WBGene00020649,2804
WBGene00020649,2836
WBGene00020649,2238
WBGene00020649,2270
WBGene00000737,1268
WBGene00020645,363
WBGene00020655,1053
WBGene00000962,13935
WBGene00020656,629
WBGene00020652,2363
WBGene00020653,632
WBGene00003072,14802
WBGene00004000,3971
WBGene00004000,3898
WBGene00004000,3891
WBGene00004000,3906
WBGene00004001,3792
WBGene00004002,3909
WBGene00011902,441
WBGene00011903,858
WBGene00164971,441
WBGene00164972,924
WBGene00020657,1804
WBGene00020657,1495
WBGene00020657,1585
WBGene00020658,1266
WBGene00020658,1392
WBGene00020659,1814
WBGene00020660,1115
WBGene00001598,2560
WBGene00020661,1067
WBGene00006423,1496
WBGene00006423,1356
WBGene00006423,1426
WBGene00006423,1588
WBGene00044898,600
WBGene00044898,426
WBGene00020662,960
WBGene00020662,958
WBGene00020662,455
WBGene00004230,2463
WBGene00000552,1358
WBGene00020663,1512
WBGene00020664,1265
WBGene00011904,3272
WBGene00011904,3343
WBGene00011904,3398
WBGene00011904,3469
WBGene00005063,1086
WBGene00005064,1095
WBGene00005065,1128
WBGene00011905,544
WBGene00206474,596
WBGene00011906,435
WBGene00011906,441
WBGene00003083,1708
WBGene00003083,1343
WBGene00003083,1290
WBGene00003083,1276
WBGene00003083,1332
WBGene00003083,1286
WBGene00044070,1721
WBGene00044070,1734
WBGene00011908,2532
WBGene00011908,1072
WBGene00011909,1515
WBGene00002248,9451
WBGene00020675,1407
WBGene00044620,1278
WBGene00020677,1113
WBGene00020678,1958
WBGene00020678,1935
WBGene00020679,3604
WBGene00020679,3460
WBGene00020679,3269
WBGene00020665,2893
WBGene00020666,659
WBGene00020667,1413
WBGene00006321,1277
WBGene00006321,521
WBGene00020669,822
WBGene00020670,697
WBGene00001079,1390
WBGene00011910,3167
WBGene00011910,3241
WBGene00011911,604
WBGene00001182,2088
WBGene00001182,1832
WBGene00001182,1915
WBGene00001182,2134
WBGene00001182,1915
WBGene00001182,1665
WBGene00020672,939
WBGene00020673,1883
WBGene00005718,1050
WBGene00020674,1417
WBGene00044570,189
WBGene00011912,1751
WBGene00011912,1792
WBGene00011912,1241
WBGene00004318,4087
WBGene00004318,4085
WBGene00011920,1460
WBGene00011921,419
WBGene00011913,556
WBGene00011914,1350
WBGene00011915,456
WBGene00011916,880
WBGene00011917,1519
WBGene00002179,3015
WBGene00011918,1993
WBGene00011919,716
WBGene00011922,1173
WBGene00011923,1612
WBGene00011924,1116
WBGene00011925,1059
WBGene00011926,629
WBGene00011927,1255
WBGene00011928,1830
WBGene00006875,905
WBGene00020680,1587
WBGene00020687,1526
WBGene00020688,1776
WBGene00020689,1176
WBGene00020689,1194
WBGene00195050,642
WBGene00195050,120
WBGene00195051,383
WBGene00020681,909
WBGene00020682,1852
WBGene00020682,1816
WBGene00020682,1300
WBGene00020682,1597
WBGene00020682,1298
WBGene00020682,1842
WBGene00020682,1821
WBGene00020682,1720
WBGene00020682,1801
WBGene00020682,1810
WBGene00020683,1961
WBGene00020684,1351
WBGene00020685,264
WBGene00020686,1203
WBGene00004458,3176
WBGene00004458,3419
WBGene00006882,3351
WBGene00020690,290
WBGene00020690,209
WBGene00001622,1616
WBGene00020691,1644
WBGene00003495,1472
WBGene00003495,1604
WBGene00020692,764
WBGene00044572,222
WBGene00020693,1255
WBGene00020693,1697
WBGene00020694,1032
WBGene00020699,1564
WBGene00020700,1683
WBGene00020700,1164
WBGene00044705,580
WBGene00020695,1454
WBGene00020695,1428
WBGene00020696,3026
WBGene00020696,2851
WBGene00020696,2927
WBGene00020696,3032
WBGene00004422,651
WBGene00005423,993
WBGene00005422,1000
WBGene00020697,1499
WBGene00020698,1493
WBGene00020701,1755
WBGene00020702,3323
WBGene00020703,908
WBGene00020704,1505
WBGene00011929,978
WBGene00002259,520
WBGene00011930,1324
WBGene00011931,1035
WBGene00011932,1930
WBGene00011932,1967
WBGene00011932,1947
WBGene00002260,599
WBGene00004997,406
WBGene00005524,1044
WBGene00005523,1392
WBGene00011934,276
WBGene00011935,1236
WBGene00011935,1179
WBGene00011935,882
WBGene00011936,1188
WBGene00011936,1114
WBGene00011937,686
WBGene00011938,2573
WBGene00011938,2564
WBGene00006175,1315
WBGene00006174,1029
WBGene00000016,484
WBGene00001560,5413
WBGene00001560,3120
WBGene00001560,1970
WBGene00000017,646
WBGene00020705,1448
WBGene00020705,1304
WBGene00020705,1379
WBGene00020706,2772
WBGene00020706,423
WBGene00020707,3168
WBGene00020708,1783
WBGene00020716,835
WBGene00044553,531
WBGene00044553,822
WBGene00020717,1011
WBGene00020718,925
WBGene00020718,994
WBGene00020719,2822
WBGene00020720,763
WBGene00020721,2154
WBGene00001040,1120
WBGene00020722,393
WBGene00020722,498
WBGene00020722,515
WBGene00020722,462
WBGene00020709,1897
WBGene00020709,1894
WBGene00020710,697
WBGene00020712,1266
WBGene00020713,740
WBGene00020714,1338
WBGene00255605,287
WBGene00011939,2445
WBGene00011939,1930
WBGene00011940,2847
WBGene00011940,1679
WBGene00011940,1158
WBGene00011940,3024
WBGene00011940,1491
WBGene00011941,413
WBGene00011941,450
WBGene00235112,249
WBGene00020715,344
WBGene00044298,654
WBGene00044767,369
WBGene00044767,590
WBGene00007011,1684
WBGene00020725,1879
WBGene00020726,1285
WBGene00020727,1296
WBGene00006093,1053
WBGene00006074,1095
WBGene00006076,1050
WBGene00006073,1053
WBGene00006103,1111
WBGene00011942,660
WBGene00006085,978
WBGene00006086,1041
WBGene00011943,696
WBGene00006108,1065
WBGene00003397,1839
WBGene00003397,2378
WBGene00006633,1288
WBGene00011944,1459
WBGene00011944,1722
WBGene00001226,3007
WBGene00001226,2897
WBGene00001226,2883
WBGene00001941,451
WBGene00001942,515
WBGene00011945,3144
WBGene00000476,1404
WBGene00006379,2803
WBGene00006379,907
WBGene00006379,2693
WBGene00020728,1717
WBGene00020730,696
WBGene00020730,259
WBGene00020732,3374
WBGene00020732,3110
WBGene00020732,889
WBGene00020732,795
WBGene00020732,3249
WBGene00020732,3324
WBGene00003744,573
WBGene00003744,548
WBGene00003744,768
WBGene00044771,381
WBGene00044772,210
WBGene00011947,1053
WBGene00006133,1023
WBGene00011948,3888
WBGene00004153,1053
WBGene00001054,2472
WBGene00001054,2532
WBGene00001054,2313
WBGene00011953,1817
WBGene00011953,1868
WBGene00219297,602
WBGene00011954,877
WBGene00011955,1390
WBGene00011955,1520
WBGene00011955,1420
WBGene00011955,1550
WBGene00011956,1322
WBGene00005170,1054
WBGene00011957,656
WBGene00044623,1767
WBGene00044623,2134
WBGene00020735,5376
WBGene00020735,4677
WBGene00020736,296
WBGene00020737,228
WBGene00020738,405
WBGene00020739,786
WBGene00020740,927
WBGene00020741,1119
WBGene00003545,1472
WBGene00011949,519
WBGene00011950,815
WBGene00011951,937
WBGene00011951,780
WBGene00011951,87
WBGene00004315,2745
WBGene00004315,2811
WBGene00004315,1308
WBGene00011952,1888
WBGene00011968,627
WBGene00011973,615
WBGene00077728,238
WBGene00001647,1275
WBGene00001595,2123
WBGene00001595,2143
WBGene00001595,2151
WBGene00011969,805
WBGene00011970,1904
WBGene00011970,1289
WBGene00011970,1513
WBGene00011971,2464
WBGene00011971,2279
WBGene00011971,735
WBGene00011972,1206
WBGene00011972,1194
WBGene00006580,1671
WBGene00219243,236
WBGene00011958,372
WBGene00011959,1631
WBGene00011960,2070
WBGene00011961,576
WBGene00004391,2516
WBGene00004391,2586
WBGene00011962,2512
WBGene00011962,2355
WBGene00011962,1009
WBGene00011963,789
WBGene00000934,2122
WBGene00011964,1271
WBGene00001061,2196
WBGene00011965,1451
WBGene00011965,1501
WBGene00011966,1190
WBGene00004752,2825
WBGene00011967,897
WBGene00011967,894
WBGene00003798,5919
WBGene00004924,1493
WBGene00020742,3240
WBGene00020743,1459
WBGene00004273,696
WBGene00004273,917
WBGene00002142,1452
WBGene00002142,1407
WBGene00002142,1374
WBGene00003659,1334
WBGene00003524,1145
WBGene00003476,3939
WBGene00003476,3625
WBGene00011974,996
WBGene00006591,1597
WBGene00020744,183
WBGene00020749,849
WBGene00020750,1088
WBGene00020752,855
WBGene00005877,1356
WBGene00001737,420
WBGene00020753,930
WBGene00020754,492
WBGene00001738,519
WBGene00020755,521
WBGene00020745,468
WBGene00020756,1040
WBGene00001739,468
WBGene00005533,1037
WBGene00020746,861
WBGene00006286,1044
WBGene00020747,770
WBGene00020748,1220
WBGene00011975,1938
WBGene00004446,443
WBGene00004446,443
WBGene00004446,465
WBGene00004446,446
WBGene00004446,360
WBGene00004446,466
WBGene00011976,1297
WBGene00011977,888
WBGene00011977,837
WBGene00011977,810
WBGene00011977,861
WBGene00011977,839
WBGene00011977,620
WBGene00011977,813
WBGene00011977,238
WBGene00011977,529
WBGene00011977,838
WBGene00011977,619
WBGene00011978,3033
WBGene00011978,1158
WBGene00011978,450
WBGene00011978,232
WBGene00011979,363
WBGene00001950,819
WBGene00011980,8817
WBGene00011980,8817
WBGene00011980,8806
WBGene00011980,8923
WBGene00011980,8806
WBGene00011980,8923
WBGene00011980,3814
WBGene00011980,3931
WBGene00011980,3805
WBGene00011980,3922
WBGene00011980,3825
WBGene00011980,3816
WBGene00020764,1137
WBGene00001515,1890
WBGene00020765,2091
WBGene00020766,848
WBGene00004301,2256
WBGene00011981,752
WBGene00011982,801
WBGene00011983,987
WBGene00011984,896
WBGene00020757,1400
WBGene00020758,1272
WBGene00020759,468
WBGene00020760,567
WBGene00020761,1393
WBGene00020762,3254
WBGene00020762,3146
WBGene00020763,2652
WBGene00044681,550
WBGene00005023,2902
WBGene00005023,3214
WBGene00005023,2822
WBGene00011985,1590
WBGene00011986,1281
WBGene00007043,1409
WBGene00011988,1356
WBGene00011988,1354
WBGene00020770,2545
WBGene00020770,2658
WBGene00020770,1401
WBGene00020770,2358
WBGene00020770,2667
WBGene00020770,1191
WBGene00003180,638
WBGene00023492,357
WBGene00023492,579
WBGene00023492,415
WBGene00011989,915
WBGene00011990,1835
WBGene00011991,810
WBGene00011992,270
WBGene00011993,966
WBGene00044149,342
WBGene00020767,1680
WBGene00003760,334
WBGene00003761,505
WBGene00003740,704
WBGene00020769,192
WBGene00020771,931
WBGene00020777,4161
WBGene00020778,768
WBGene00044380,290
WBGene00195077,742
WBGene00020772,756
WBGene00020773,867
WBGene00006002,921
WBGene00020774,2046
WBGene00020775,512
WBGene00020775,996
WBGene00006003,891
WBGene00006414,1269
WBGene00011994,2076
WBGene00011995,2002
WBGene00011995,1855
WBGene00011995,1880
WBGene00011996,613
WBGene00011997,493
WBGene00007041,3392
WBGene00007041,3576
WBGene00011999,409
WBGene00020779,1470
WBGene00012000,1179
WBGene00001041,984
WBGene00012002,1243
WBGene00012003,1266
WBGene00012004,398
WBGene00012004,516
WBGene00012005,1377
WBGene00012005,1304
WBGene00012005,702
WBGene00012005,883
WBGene00012005,855
WBGene00004015,1360
WBGene00020781,3005
WBGene00020782,716
WBGene00020782,723
WBGene00020783,663
WBGene00020783,469
WBGene00020784,3695
WBGene00020784,4469
WBGene00020784,832
WBGene00020784,873
WBGene00206412,359
WBGene00020785,453
WBGene00020786,1839
WBGene00020786,1781
WBGene00020786,1798
WBGene00077592,632
WBGene00194983,331
WBGene00020787,558
WBGene00020788,2590
WBGene00020789,453
WBGene00020790,291
WBGene00020791,563
WBGene00020792,429
WBGene00004911,3113
WBGene00012007,1289
WBGene00012016,1714
WBGene00012016,1373
WBGene00012016,1364
WBGene00044990,450
WBGene00044990,333
WBGene00044991,512
WBGene00012008,1032
WBGene00012009,927
WBGene00012009,881
WBGene00012010,1713
WBGene00012011,1626
WBGene00012011,1641
WBGene00012012,1875
WBGene00012012,1806
WBGene00012013,1686
WBGene00012013,1744
WBGene00012014,1596
WBGene00012015,1662
WBGene00003003,1620
WBGene00003003,1729
WBGene00004994,344
WBGene00012018,6532
WBGene00044284,312
WBGene00012017,1308
WBGene00000067,1343
WBGene00000067,1344
WBGene00020793,1839
WBGene00020794,1317
WBGene00020795,714
WBGene00020799,1250
WBGene00020800,699
WBGene00020800,1110
WBGene00004996,1238
WBGene00020801,1004
WBGene00020802,993
WBGene00020796,1028
WBGene00020797,1817
WBGene00020798,2303
WBGene00020798,2328
WBGene00020798,1973
WBGene00012025,1149
WBGene00012026,984
WBGene00012027,885
WBGene00012028,978
WBGene00077622,584
WBGene00194715,362
WBGene00012019,3718
WBGene00012019,672
WBGene00012019,3061
WBGene00012019,2989
WBGene00012019,3712
WBGene00012019,3793
WBGene00012020,1043
WBGene00012021,1090
WBGene00012022,1236
WBGene00012023,1092
WBGene00012024,1225
WBGene00020803,978
WBGene00020804,1416
WBGene00020805,360
WBGene00000936,1718
WBGene00000936,1638
WBGene00020806,1714
WBGene00020806,1756
WBGene00020807,1207
WBGene00000244,1710
WBGene00020808,1695
WBGene00020808,1625
WBGene00020808,1380
WBGene00020808,1310
WBGene00020809,672
WBGene00020817,805
WBGene00219274,939
WBGene00020810,787
WBGene00020811,689
WBGene00004270,1025
WBGene00020812,1344
WBGene00020813,2634
WBGene00000993,1057
WBGene00012029,555
WBGene00012029,714
WBGene00000496,4339
WBGene00000496,4159
WBGene00012030,1734
WBGene00012031,2505
WBGene00007060,1888
WBGene00020819,2880
WBGene00020819,2346
WBGene00006463,1547
WBGene00020820,1523
WBGene00020821,4056
WBGene00020821,1911
WBGene00020821,2298
WBGene00020822,1814
WBGene00004781,1291
WBGene00004781,1044
WBGene00020823,1071
WBGene00001005,537
WBGene00001005,595
WBGene00001005,617
WBGene00020824,2580
WBGene00020824,2438
WBGene00020824,2662
WBGene00020825,1409
WBGene00020826,483
WBGene00020827,2187
WBGene00006560,876
WBGene00020828,1032
WBGene00020829,561
WBGene00020830,1951
WBGene00020830,1960
WBGene00000462,1317
WBGene00000444,2744
WBGene00000460,1560
WBGene00044563,756
WBGene00194679,914
WBGene00020831,2127
WBGene00020832,723
WBGene00020833,1104
WBGene00020833,782
WBGene00001548,3346
WBGene00044469,765
WBGene00001761,737
WBGene00012032,1995
WBGene00012033,2327
WBGene00012033,2066
WBGene00012033,2233
WBGene00012033,2165
WBGene00012034,679
WBGene00012035,511
WBGene00012035,549
WBGene00012036,735
WBGene00012042,301
WBGene00003578,1134
WBGene00003921,1412
WBGene00003921,1342
