WBID,length
WBGene00015660,3292
WBGene00015660,3305
WBGene00015661,1002
WBGene00015662,1881
WBGene00015663,816
WBGene00015664,733
WBGene00015665,800
WBGene00015666,1583
WBGene00015667,1001
WBGene00015668,718
WBGene00015670,998
WBGene00015671,749
WBGene00015672,1942
WBGene00015673,1591
WBGene00015673,1605
WBGene00015674,471
WBGene00015675,493
WBGene00015676,2313
WBGene00015677,2507
WBGene00015678,1452
WBGene00015678,1563
WBGene00015679,672
WBGene00015680,2093
WBGene00015680,2189
WBGene00015680,2079
WBGene00015680,2175
WBGene00015681,627
WBGene00015682,570
WBGene00015683,333
WBGene00015684,1400
WBGene00015684,1180
WBGene00015684,1314
WBGene00015685,580
WBGene00015685,722
WBGene00015686,1181
WBGene00015686,1229
WBGene00015687,1635
WBGene00015687,1613
WBGene00015687,1628
WBGene00015688,1419
WBGene00015689,641
WBGene00015690,715
WBGene00015691,3026
WBGene00015692,1665
WBGene00015693,1713
WBGene00015694,1597
WBGene00015695,1862
WBGene00015695,1831
WBGene00015696,1031
WBGene00015697,1212
WBGene00015697,1096
WBGene00015698,1407
WBGene00015700,1174
WBGene00015701,738
WBGene00015702,1233
WBGene00015703,727
WBGene00015704,2925
WBGene00015705,1276
WBGene00015706,702
WBGene00015707,555
WBGene00015708,640
WBGene00015709,1662
WBGene00015710,1064
WBGene00015711,1074
WBGene00015712,1142
WBGene00015713,2548
WBGene00015713,2109
WBGene00015713,2716
WBGene00015714,573
WBGene00015715,369
WBGene00015716,827
WBGene00015718,1773
WBGene00015719,579
WBGene00015720,1297
WBGene00015721,960
WBGene00015721,1040
WBGene00015722,1752
WBGene00015723,1644
WBGene00015724,484
WBGene00015724,1170
WBGene00015725,1002
WBGene00015726,1039
WBGene00015727,618
WBGene00015728,1524
WBGene00015728,1612
WBGene00015729,514
WBGene00015730,1041
WBGene00015731,582
WBGene00015733,1392
WBGene00015734,1853
WBGene00015735,2274
WBGene00015735,2961
WBGene00015735,2187
WBGene00015735,2931
WBGene00015735,1705
WBGene00015735,2992
WBGene00015735,1618
WBGene00015735,2097
WBGene00015736,993
WBGene00015737,876
WBGene00015738,876
WBGene00015739,1628
WBGene00015740,3118
WBGene00015741,794
WBGene00015741,851
WBGene00015742,423
WBGene00015743,6577
WBGene00015744,641
WBGene00015745,1567
WBGene00015746,956
WBGene00015746,983
WBGene00015747,1147
WBGene00015748,939
WBGene00015750,1518
WBGene00015751,1599
WBGene00015752,2112
WBGene00015753,1155
WBGene00015754,3997
WBGene00015755,355
WBGene00015756,696
WBGene00015757,1044
WBGene00015758,1295
WBGene00015759,566
WBGene00015760,1607
WBGene00015761,1577
WBGene00015762,1497
WBGene00015763,515
WBGene00015764,903
WBGene00015765,1133
WBGene00015766,1909
WBGene00015766,1947
WBGene00015767,1934
WBGene00015768,1731
WBGene00015769,833
WBGene00015770,402
WBGene00015771,1173
WBGene00015772,618
WBGene00015773,933
WBGene00015774,791
WBGene00015775,585
WBGene00015776,1170
WBGene00015776,1165
WBGene00015777,1146
WBGene00015778,1476
WBGene00015778,1504
WBGene00015778,1355
WBGene00015778,1383
WBGene00015779,2019
WBGene00015780,1439
WBGene00015780,1367
WBGene00015781,784
WBGene00015781,709
WBGene00015782,355
WBGene00015783,1248
WBGene00015784,1341
WBGene00015785,279
WBGene00015786,1853
WBGene00015787,1302
WBGene00015788,1415
WBGene00015789,667
WBGene00015790,468
WBGene00015791,747
WBGene00015792,1353
WBGene00015793,1334
WBGene00015794,1187
WBGene00015795,2644
WBGene00015796,1224
WBGene00015796,1169
WBGene00015797,501
WBGene00015798,863
WBGene00015799,945
WBGene00015800,1498
WBGene00015801,2391
WBGene00015801,2405
WBGene00015802,1527
WBGene00015803,510
WBGene00015803,584
WBGene00015803,635
WBGene00015805,418
WBGene00015805,453
WBGene00015806,2235
WBGene00015806,2229
WBGene00015806,2241
WBGene00015807,855
WBGene00015809,1263
WBGene00015810,642
WBGene00015810,719
WBGene00015811,1125
WBGene00015813,4429
WBGene00015813,4448
WBGene00015814,1421
WBGene00015814,1454
WBGene00015814,1458
WBGene00015814,1226
WBGene00015814,1226
WBGene00015814,1259
WBGene00015814,1263
WBGene00015815,1860
WBGene00015815,1890
WBGene00015815,1974
WBGene00015816,1023
WBGene00015816,1037
WBGene00015817,1741
WBGene00015817,1690
WBGene00015818,2014
WBGene00015819,986
WBGene00015820,766
WBGene00015820,762
WBGene00015821,654
WBGene00015822,2301
WBGene00015823,602
WBGene00015824,1738
WBGene00015825,180
WBGene00015827,828
WBGene00015828,949
WBGene00015828,1074
WBGene00015829,1008
WBGene00015830,1101
WBGene00015832,875
WBGene00015833,654
WBGene00015833,829
WBGene00015834,849
WBGene00015835,837
WBGene00015836,825
WBGene00015837,1488
WBGene00015838,774
WBGene00015839,1025
WBGene00015840,495
WBGene00015841,2532
WBGene00015842,799
WBGene00015843,543
WBGene00015845,588
WBGene00015846,461
WBGene00015847,525
WBGene00015848,487
WBGene00015849,815
WBGene00015850,866
WBGene00015851,820
WBGene00015852,994
WBGene00015853,879
WBGene00015854,1020
WBGene00015855,885
WBGene00015856,506
WBGene00015857,1356
WBGene00015858,1299
WBGene00015859,1261
WBGene00015860,1330
WBGene00015861,1213
WBGene00015862,942
WBGene00015863,434
WBGene00015864,374
WBGene00015865,1736
WBGene00015866,1706
WBGene00015866,576
WBGene00015867,636
WBGene00015868,2748
WBGene00015868,2404
WBGene00015869,996
WBGene00015870,1379
WBGene00015871,1047
WBGene00015872,1047
WBGene00015873,2196
WBGene00015875,876
WBGene00015876,1067
WBGene00015877,684
WBGene00015877,138
WBGene00015878,649
WBGene00015879,2629
WBGene00015882,1485
WBGene00015882,1570
WBGene00015883,603
WBGene00015884,1721
WBGene00015885,1085
WBGene00015886,516
WBGene00015887,1370
WBGene00015887,1425
WBGene00015887,369
WBGene00015887,486
WBGene00015887,576
WBGene00015887,576
WBGene00015887,359
WBGene00015887,1337
WBGene00015888,540
WBGene00015889,1162
WBGene00015890,350
WBGene00015891,441
WBGene00015892,591
WBGene00015893,778
WBGene00015893,900
WBGene00015894,1400
WBGene00015894,1028
WBGene00015894,1150
WBGene00015894,1337
WBGene00015894,1420
WBGene00015895,540
WBGene00015896,594
WBGene00015897,654
WBGene00015898,978
WBGene00015899,1180
WBGene00015900,1101
WBGene00015901,1237
WBGene00015902,1215
WBGene00015903,1008
WBGene00015903,924
WBGene00015904,1053
WBGene00015905,394
WBGene00015906,855
WBGene00015907,356
WBGene00015908,933
WBGene00015909,489
WBGene00015910,397
WBGene00015911,831
WBGene00015912,1105
WBGene00015913,673
WBGene00015914,684
WBGene00015915,1585
WBGene00015915,1598
WBGene00015916,1384
WBGene00015917,1103
WBGene00015918,2052
WBGene00015918,1464
WBGene00015919,889
WBGene00015920,1949
WBGene00015920,1943
WBGene00015921,1562
WBGene00015922,2614
WBGene00015924,348
WBGene00015925,503
WBGene00015926,2729
WBGene00015926,3027
WBGene00015926,2738
WBGene00015926,3036
WBGene00015926,2829
WBGene00015926,3127
WBGene00015926,3125
WBGene00015927,2476
WBGene00015928,1834
WBGene00015928,2012
WBGene00015929,1215
WBGene00015929,1214
WBGene00015930,1896
WBGene00015931,1415
WBGene00015932,1098
WBGene00015932,567
WBGene00015933,1262
WBGene00015934,1848
WBGene00015935,816
WBGene00015936,748
WBGene00015936,441
WBGene00015936,916
WBGene00015937,1824
WBGene00015938,1270
WBGene00015938,1084
WBGene00015939,1113
WBGene00015940,1308
WBGene00015940,1290
WBGene00015941,1193
WBGene00015942,1443
WBGene00015942,1347
WBGene00015942,1781
WBGene00015942,1685
WBGene00015942,1738
WBGene00015942,1642
WBGene00015943,1735
WBGene00015943,1639
WBGene00015943,560
WBGene00015943,1824
WBGene00015943,1726
WBGene00015944,468
WBGene00015945,369
WBGene00015946,418
WBGene00015947,558
WBGene00015948,300
WBGene00015949,909
WBGene00015950,573
WBGene00015951,177
WBGene00015952,966
WBGene00015953,1735
WBGene00015954,1270
WBGene00015955,1060
WBGene00015956,2221
WBGene00015956,2299
WBGene00015957,1800
WBGene00015958,986
WBGene00015959,903
WBGene00015960,867
WBGene00015961,911
WBGene00015962,952
WBGene00015963,1322
WBGene00015964,1508
WBGene00015964,1430
WBGene00015964,1271
WBGene00015965,1591
WBGene00015965,1602
WBGene00015966,3438
WBGene00015966,3520
WBGene00015968,850
WBGene00015969,1288
WBGene00015970,1008
WBGene00015971,1523
WBGene00015971,1414
WBGene00015972,2868
WBGene00015973,453
WBGene00015974,1137
WBGene00015975,1468
WBGene00015975,1484
WBGene00015975,1468
WBGene00015975,1259
WBGene00015975,1290
WBGene00015975,1415
WBGene00015975,1324
WBGene00015976,1112
WBGene00015976,1124
WBGene00015977,2205
WBGene00015978,1989
WBGene00015978,566
WBGene00015979,588
WBGene00015980,617
WBGene00015981,845
WBGene00015981,729
WBGene00015982,1198
WBGene00015982,1149
WBGene00015982,1026
WBGene00015984,1487
WBGene00015984,1501
WBGene00015985,1359
WBGene00015986,1065
WBGene00015987,1074
WBGene00015988,5313
WBGene00015992,3588
WBGene00015993,1521
WBGene00015993,1095
WBGene00015993,1458
WBGene00015994,1337
WBGene00015994,1327
WBGene00015995,330
WBGene00015996,1723
WBGene00015997,505
WBGene00015997,557
WBGene00015998,989
WBGene00015999,435
WBGene00016000,1009
WBGene00016002,3228
WBGene00016003,1406
WBGene00016004,780
WBGene00016005,2290
WBGene00016006,11782
WBGene00016006,2809
WBGene00016006,9144
WBGene00016006,7857
WBGene00016008,531
WBGene00016009,787
WBGene00016010,1165
WBGene00016010,1489
WBGene00016011,581
WBGene00016011,570
WBGene00016011,517
WBGene00016012,846
WBGene00016013,1675
WBGene00016014,1863
WBGene00016014,1923
WBGene00016014,1896
WBGene00016015,2964
WBGene00016015,2964
WBGene00016016,438
WBGene00016017,327
WBGene00016018,1221
WBGene00016018,1232
WBGene00016018,1061
WBGene00016018,1231
WBGene00016019,1139
WBGene00016019,1250
WBGene00016020,1566
WBGene00016020,1638
WBGene00016020,1566
WBGene00016020,1543
WBGene00016020,1638
WBGene00016021,1464
WBGene00016022,1993
WBGene00016022,1899
WBGene00016022,1524
WBGene00016022,1722
WBGene00016023,823
WBGene00016024,951
WBGene00016025,383
WBGene00016027,737
WBGene00016027,626
WBGene00016027,695
WBGene00016027,640
WBGene00016027,727
WBGene00016028,546
WBGene00016029,1645
WBGene00016029,1638
WBGene00016029,1882
WBGene00016029,1875
WBGene00016030,2736
WBGene00016030,2495
WBGene00016032,1917
WBGene00016033,635
WBGene00016033,612
WBGene00016033,436
WBGene00016033,626
WBGene00016033,503
WBGene00016033,509
WBGene00016034,1150
WBGene00016037,2049
WBGene00016038,1310
WBGene00016039,457
WBGene00016040,706
WBGene00016041,561
WBGene00016042,390
WBGene00016043,192
WBGene00016044,1429
WBGene00016045,1530
WBGene00016045,609
WBGene00016045,1713
WBGene00016046,1142
WBGene00016047,339
WBGene00016048,1593
WBGene00016048,1598
WBGene00016049,999
WBGene00016049,870
WBGene00016050,999
WBGene00016051,960
WBGene00016052,531
WBGene00016053,1548
WBGene00016054,525
WBGene00016054,556
WBGene00016055,755
WBGene00016056,913
WBGene00016057,593
WBGene00016058,331
WBGene00016058,332
WBGene00016059,2937
WBGene00016059,1757
WBGene00016060,2930
WBGene00016061,1785
WBGene00016061,1892
WBGene00016061,1859
WBGene00016061,1824
WBGene00016062,1426
WBGene00016062,1424
WBGene00016062,1238
WBGene00016062,1264
WBGene00016063,1827
WBGene00016064,1986
WBGene00016066,2211
WBGene00016067,831
WBGene00016068,1057
WBGene00016069,519
WBGene00016070,220
WBGene00016071,1163
WBGene00016072,450
WBGene00016073,2004
WBGene00016073,1803
WBGene00016074,1931
WBGene00016074,1880
WBGene00016074,1883
WBGene00016075,806
WBGene00016077,624
WBGene00016081,903
WBGene00016082,114
WBGene00016083,497
WBGene00016084,3242
WBGene00016085,1251
WBGene00016086,646
WBGene00016086,864
WBGene00016087,2188
WBGene00016088,805
WBGene00016088,875
WBGene00016088,491
WBGene00016089,1098
WBGene00016090,1339
WBGene00016091,1342
WBGene00016092,1491
WBGene00016093,1774
WBGene00016093,1890
WBGene00016093,917
WBGene00016094,1652
WBGene00016095,1621
WBGene00016096,593
WBGene00016097,544
WBGene00016097,544
WBGene00016099,726
WBGene00016100,453
WBGene00016101,1097
WBGene00016102,959
WBGene00016103,3345
WBGene00016104,2301
WBGene00016105,414
WBGene00016106,1365
WBGene00016106,1364
WBGene00016107,456
WBGene00016108,1749
WBGene00016109,731
WBGene00016110,1223
WBGene00016111,1117
WBGene00016112,803
WBGene00016113,1832
WBGene00016114,560
WBGene00016115,2586
WBGene00016115,413
WBGene00016115,382
WBGene00016116,980
WBGene00016117,7444
WBGene00016118,832
WBGene00016118,825
WBGene00016119,1001
WBGene00016119,915
WBGene00016120,2921
WBGene00016121,603
WBGene00016123,545
WBGene00016124,1479
WBGene00016124,1394
WBGene00016125,711
WBGene00016126,1197
WBGene00016128,1095
WBGene00016129,569
WBGene00016129,303
WBGene00016130,1101
WBGene00016131,1719
WBGene00016131,1658
WBGene00016132,885
WBGene00016133,963
WBGene00016134,1705
WBGene00016135,960
WBGene00016136,402
WBGene00016137,591
WBGene00016138,1914
WBGene00016139,1993
WBGene00016140,3960
WBGene00016142,1369
WBGene00016143,2053
WBGene00016143,1999
WBGene00016143,2059
WBGene00016143,2005
WBGene00016143,2026
WBGene00016143,2020
WBGene00016144,858
WBGene00016145,1296
WBGene00016146,453
WBGene00016146,594
WBGene00016147,1688
WBGene00016148,650
WBGene00016148,647
WBGene00016149,1220
WBGene00016150,730
WBGene00016150,856
WBGene00016150,827
WBGene00016151,3398
WBGene00016152,1313
WBGene00016153,582
WBGene00016154,2131
WBGene00016155,1325
WBGene00016156,1792
WBGene00016157,2095
WBGene00016157,2061
WBGene00016157,1952
WBGene00016157,1950
WBGene00016157,1952
WBGene00016157,1952
WBGene00016157,1996
WBGene00016158,1890
WBGene00016158,1970
WBGene00016159,2868
WBGene00016160,2508
WBGene00016161,427
WBGene00016162,1332
WBGene00016162,1646
WBGene00016162,2077
WBGene00016162,1300
WBGene00016163,1874
WBGene00016164,615
WBGene00016165,2096
WBGene00016166,1125
WBGene00016167,1088
WBGene00016168,498
WBGene00016169,1350
WBGene00016170,5659
WBGene00016171,1437
WBGene00016172,1712
WBGene00016172,1715
WBGene00016172,1589
WBGene00016172,1786
WBGene00016173,1586
WBGene00016173,1672
WBGene00016174,1736
WBGene00016174,1645
WBGene00016175,1059
WBGene00016177,766
WBGene00016177,645
WBGene00016177,388
WBGene00016178,740
WBGene00016179,625
WBGene00016180,819
WBGene00016181,805
WBGene00016181,840
WBGene00016182,1302
WBGene00016183,525
WBGene00016184,1073
WBGene00016185,2830
WBGene00016187,997
WBGene00016188,2578
WBGene00016189,3340
WBGene00016190,1726
WBGene00016190,1043
WBGene00016191,951
WBGene00016192,838
WBGene00016193,686
WBGene00016194,5456
WBGene00016195,682
WBGene00016195,889
WBGene00016196,909
WBGene00016196,886
WBGene00016197,1242
WBGene00016197,858
WBGene00016197,1066
WBGene00016198,852
WBGene00016199,894
WBGene00016200,1434
WBGene00016200,586
WBGene00016200,725
WBGene00016201,1298
WBGene00016201,1429
WBGene00016201,742
WBGene00016201,873
WBGene00016201,660
WBGene00016201,467
WBGene00016202,2758
WBGene00016203,2171
WBGene00016203,471
WBGene00016204,1191
WBGene00016207,2013
WBGene00016209,500
WBGene00016210,1271
WBGene00016212,1092
WBGene00016213,522
WBGene00016215,915
WBGene00016216,890
WBGene00016217,523
WBGene00016218,926
WBGene00016218,939
WBGene00016218,528
WBGene00016218,875
WBGene00016219,951
WBGene00016220,681
WBGene00016221,961
WBGene00016221,1038
WBGene00016221,1013
WBGene00016222,765
WBGene00016223,432
WBGene00016224,630
WBGene00016225,918
WBGene00016226,189
WBGene00016227,507
WBGene00016229,594
WBGene00016230,297
WBGene00016231,801
WBGene00016232,1065
WBGene00016233,753
WBGene00016234,705
WBGene00016235,1523
WBGene00016235,1529
WBGene00016236,2259
WBGene00016237,1217
WBGene00016238,1047
WBGene00016239,1137
WBGene00016242,3128
WBGene00016242,1636
WBGene00016244,724
WBGene00016244,763
WBGene00016245,976
WBGene00016246,2445
WBGene00016247,764
WBGene00016247,1807
WBGene00016248,1053
WBGene00016249,657
WBGene00016250,2695
WBGene00016250,2706
WBGene00016251,819
WBGene00016252,768
WBGene00016253,873
WBGene00016254,960
WBGene00016257,1275
WBGene00016258,1463
WBGene00016258,1469
WBGene00016258,1455
WBGene00016259,1002
WBGene00016260,2167
WBGene00016261,1597
WBGene00016261,1642
WBGene00016262,875
WBGene00016263,1075
WBGene00016264,1432
WBGene00016264,1763
WBGene00016264,1090
WBGene00016265,1484
WBGene00016266,1441
WBGene00016268,893
WBGene00016269,1277
WBGene00016269,1199
WBGene00016269,1316
WBGene00016269,1238
WBGene00016269,1253
WBGene00016269,1175
WBGene00016269,1292
WBGene00016269,1214
WBGene00016269,1225
WBGene00016269,994
WBGene00016269,1147
WBGene00016269,1264
WBGene00016269,1033
WBGene00016269,1186
WBGene00016269,1201
WBGene00016269,970
WBGene00016269,1123
WBGene00016269,1240
WBGene00016269,1009
WBGene00016269,1162
WBGene00016269,780
WBGene00016269,756
WBGene00016269,470
WBGene00016269,758
WBGene00016271,1471
WBGene00016273,1560
WBGene00016274,1108
WBGene00016275,453
WBGene00016276,951
WBGene00016277,3386
WBGene00016277,3312
WBGene00016278,1640
WBGene00016278,1772
WBGene00016278,1731
WBGene00016279,1033
WBGene00016280,681
WBGene00016281,1143
WBGene00016282,1425
WBGene00016283,1937
WBGene00016284,726
WBGene00016285,1173
WBGene00016286,1939
WBGene00016287,1076
WBGene00016288,1009
WBGene00016289,1195
WBGene00016289,1067
WBGene00016289,1056
WBGene00016289,1171
WBGene00016291,1970
WBGene00016291,1759
WBGene00016291,1964
WBGene00016291,1649
WBGene00016292,2563
WBGene00016292,2392
WBGene00016293,693
WBGene00016294,1166
WBGene00016295,1407
WBGene00016295,870
WBGene00016296,822
WBGene00016297,1083
WBGene00016298,967
WBGene00016299,559
WBGene00016300,920
WBGene00016300,681
WBGene00016300,634
WBGene00016302,1413
WBGene00016303,1307
WBGene00016306,666
WBGene00016307,1269
WBGene00016308,1083
WBGene00016309,1116
WBGene00016310,945
WBGene00016311,2713
WBGene00016311,2703
WBGene00016312,1168
WBGene00016313,1279
WBGene00016314,1833
WBGene00016315,1467
WBGene00016316,609
WBGene00016316,694
WBGene00016317,2233
WBGene00016318,2545
WBGene00016319,1185
WBGene00016320,490
WBGene00016321,657
WBGene00016322,341
WBGene00016322,550
WBGene00016323,1035
WBGene00016323,971
WBGene00016324,1568
WBGene00016324,1686
WBGene00016325,886
WBGene00016326,6619
WBGene00016327,1779
WBGene00016327,1778
WBGene00016328,2187
WBGene00016329,2049
WBGene00016330,4606
WBGene00016331,2371
WBGene00016331,2690
WBGene00016331,1774
WBGene00016332,1035
WBGene00016333,1882
WBGene00016333,1970
WBGene00016333,1883
WBGene00016333,1813
WBGene00016333,1595
WBGene00016333,1683
WBGene00016333,1596
WBGene00016333,1526
WBGene00016334,462
WBGene00016335,1717
WBGene00016335,1719
WBGene00016336,559
WBGene00016337,1029
WBGene00016339,475
WBGene00016340,1578
WBGene00016341,734
WBGene00016342,833
WBGene00016343,1641
WBGene00016344,2135
WBGene00016345,372
WBGene00016346,1053
WBGene00016347,1767
WBGene00016348,3045
WBGene00016349,955
WBGene00016350,408
WBGene00016351,596
WBGene00016352,2655
WBGene00016353,1097
WBGene00016354,3150
WBGene00016354,3802
WBGene00016354,2443
WBGene00016354,3759
WBGene00016355,1410
WBGene00016355,1014
WBGene00016356,1531
WBGene00016357,605
WBGene00016357,605
WBGene00016357,587
WBGene00016358,1293
WBGene00016359,1191
WBGene00016360,1395
WBGene00016361,544
WBGene00016362,518
WBGene00016363,1046
WBGene00016364,1082
WBGene00016365,1098
WBGene00016366,1146
WBGene00016367,1154
WBGene00016368,1077
WBGene00016369,1114
WBGene00016370,993
WBGene00016371,1594
WBGene00016373,971
WBGene00016374,1237
WBGene00016375,979
WBGene00016376,2276
WBGene00016378,1790
WBGene00016378,1795
WBGene00016378,1836
WBGene00016378,1795
WBGene00016378,551
WBGene00016379,473
WBGene00016379,323
WBGene00016379,57
WBGene00016380,1612
WBGene00016380,1763
WBGene00016381,1094
WBGene00016381,968
WBGene00016382,1183
WBGene00016383,1391
WBGene00016384,1784
WBGene00016384,1814
WBGene00016386,305
WBGene00016386,267
WBGene00016387,561
WBGene00016388,1166
